"comment_content","Chat luong san pham","Dong goi","Giao hang","Cham soc khach hang","Thiet ke","Gia ban","Pin","Do nhay","Phu kien","Nut power","Con lan","Ket noi","Phi ship"
"Vừa vặn tay dù tay mình nhỏ. Đẹp tốt. Được tặng mouse pad",0,0,0,0,1,0,0,0,1,0,0,0,0
"Cảm ơn Tiki!! Chất lượng sản phẩm rất tốt, đóng gói đẹp, giá cả hợp lý!!",1,1,0,0,0,1,0,0,0,0,0,0,0
"Tiki giao hàng 2h siêu nhanh luôn, nhận sản phẩm rất ưng - đẹp hơn hình nữa  Bé chuột ướt êm, cầm vừa tay, các nút thao tác dễ dàng, rất tiện  Đã vậy lại còn được tặng kem miếng lót chuột xịn - dày, êm, hí hí  Đà này chắc mần luôn 1 đàn, mỗi ngày xài 1 iem quá, kkk",1,0,1,0,1,0,0,1,1,0,0,0,0
"Chuột cực kì đẹp, xài mượt, cầm chắc tay. Miếng lót chuột được tặng kèm to, xài tốt.",1,0,0,0,1,0,0,1,1,0,0,0,0
"Hình thức giống ảnh, dễ thương. Sau vài ngày sử dụng thì thấy dùng cũng được, không có gì để phàn nàn.",1,0,0,0,1,0,0,0,0,0,0,0,0
"Nhận đc sớm hơn dự kiến 1 ngày. Đã từng mua con mèo ở chỗ khác tới tận 300k thêm phí ship 50k nữa. Lần này đặt ở tiki có 200k mà còn đc freeship thật sự rất thích nên tậu ngay về cho gấu 1 con. Sản phẩm thì khỏi phải nói y như hình cute cực kỳ",0,0,1,0,1,1,0,0,0,0,0,0,0
"Chuột mẫu mã dễ thương. Xài rất mượt mà, có 2 nút ở bên cạnh rất tiện dụng. Được tặng kèm miếng lót dày, mịn, đẹp.    Tiki giao hàng rất nhanh, mình đặt giao 2h mà khoảng 50p đã nhận được hàng rồi.    Nhìn chung là rất ưng ý, đáng đồng tiền bỏ ra. Điểm 10 cho cả chất lượng và dịch vụ của Tiki.",1,0,1,0,1,0,0,1,0,0,0,0,0
"Tổng thể chuột khá đẹp, nút hơi cứng tí, con lăn cuộn nhẹ, thích hợp cho mấy bạn tay nhỏ. :D",0,0,0,0,1,0,0,1,0,0,1,0,0
"- Thời gian giao hàng cực nhanh, dự kiến 2h mà chỉ gần 1h30p đã nhận được hàng.  - Hà Đóng gói cẩn thận.  - Chuột siêu dễ thương, cầm vừa tay, màu sắc đẹp, hai nút bên hông rất tiện dụng cho duyệt web và làm việc. Sản phẩm được tặng kèm miếng lót chuột kh",0,1,1,0,1,0,0,0,1,0,0,0,0
"Giao hàng nhanh. Đóng gói đẹp.  Chuột dễ thương. Được tặng miếng lót dày, to, êm, mịn.  Nói chung là rất hài lòng.",0,1,1,0,1,0,0,0,0,0,0,0,0
"Chuột rất đẹp và cầm vừa tay. Mua về ai thấy cũng khen. Vừa mua về đã có mấy bạn xin link để đặt mua thêm mấy con nữa. Lại còn găp bạn shipper siêu dễ thương.    Tuy nhiên, do mới dùng nên chưa biết độ bền thế nào.",1,0,0,1,1,0,0,0,0,0,0,0,0
"Click chuột êm tiếng, kết nối được Bluetooth và USB. Thuận tiện nếu xài cùng lúc 2 máy tính. Install thêm phần mềm Logitech Options để cài tính năng cho các nút bấm",0,0,0,0,0,0,0,0,0,0,0,1,0
"Đắn đo mấy tháng mới rước em chuột M590 này về. 1. Đóng gói Tiki: hộp giấy như bình thường, nhưng đối với hàng điên tử không có bọc nilon bong bóng? 2. Đóng gói của Logitech: rất gọn và chuyên nghiệp, không hề có dấu hiệu rạch ra từ trước, có dán tem của Digiworld, còn bảo hành bằng tem nào thì mình không thấy. 3. Chuột Logitech M590: êm, không tiếng động, nhạy và kết nối bluetooth khá nhanh Do mình xài macbook pro sử dụng song song 2 hệ điều hành MacOS và Windows gặp vấn đề như sau: ở MacOS rất mượt nhưng switch qua Win bị đơ liên tục và chậm so với thao tác. Để khắc phục mình đã tìm ra cách như sau (trên Win): Chuột phải This PC > Manage > Device Manager > Network adapters > Broadcom 802.11ac Network Adapter > Advance > Bluetooth Collaboration > Value chọn Disable > OK.",0,1,0,0,0,0,0,1,0,0,0,1,0
"Qua chán, ko connect đc bluetooth trên mac pro 2015",0,0,0,0,0,0,0,0,0,0,0,1,0
"có 2 chế độ, vừa dùng cho macbook và tv. Có điều phải tải phần mềm điều khiển về trước khi xài, ko như 1 số dòng giá rẻ của logitech, cắm vô xài liền.",0,0,0,0,0,0,0,0,0,0,0,0,0
"Chuột click êm, kết nối bluetooth nhanh. Tuỳ biến được các nút trên chuột qua phần mềm, rất tiện cho anh em dùng Mac. Thật sự cảm thấy hạnh phúc khi mua chuột :3 hiu hiu",0,0,0,0,0,0,0,1,0,0,0,1,0
"Cho mình hỏi trung tâm bảo hành Logitech tại Hà nội với được không? Cuột mình không phát bluetooth.",0,0,0,1,0,0,0,0,0,0,0,1,0
"Nhận chuột hơn 1 tuần. Giao hàng rất nhanh. Chuột nên cài thêm ứng dụng Logitech Options để cài đặt phím macro cho chuột. Ấn chuột êm rất thích. Hạn chế là kết nối bluetooth hơi kém - có nhiều cách để khắc phục 😉 còn lại rất tuyệt vs tôi.",1,0,1,0,0,0,0,1,0,0,0,1,0
"Chuẩn khỏi chinhe, chuột bấm êm quá, chế đọ BT quá nhanh",0,0,0,0,0,0,0,1,0,0,0,1,0
"Cầm vừa tay, bấm nhẹ êm, màu sắc đẹp, dễ dàng kết nối.",0,0,0,0,1,0,0,1,0,0,0,1,0
"Tin dùng Logitech đó giờ nên về chất lượng không lăn tăn. Chuột êm, vừa tay, mượt, ít ồn, kết nối Bluetooth ổn. Bánh lăn hơi ồn xíu.",1,0,0,0,1,0,0,1,0,0,1,1,0
"Chuột vừa có bluetooth vừa có receiver truyền thống rất tiện. Kết nối rất nhanh, vừa mở máy là chuột nhận đc liền. Các bạn tải app Logitech options trên window để tùy biến các phím chức năng, có thể cài chức năng từng phím với từng ứng dụng riêng biệt. Phím con lăn bên trái thì dễ gạt qua nhưng bên phải thì ko thuận tay lắm. Con lăn khá trơn so với con lăn trên chuột M331.",1,0,0,0,0,0,0,0,0,0,1,1,0
"Quá êm và ngon. Sử dụng trên mặt kính vẫn chạy như thường. 2 cái phím sườn backward với forward lại thành thói quen dùng nhiều, tiện lắm. Nói chung là ưng quá ưngg",1,0,0,0,0,0,0,1,0,0,0,0,0
"Ngon. K biết nói gì hơn :)) đùa chút chứ chuột mới tinh, nút bấm êm, series mỗi chỗ 1 kiểu nhưng k đáng quan tâm cho lắm.  Mình dùng cho macbook thấy khá ổn, kết nối nhanh như tụt quần (mở ON lên cái chưa dc 1s chuột đã bay, quá đã :)) Tiki giao hàng trước 1 ngày dự kiến (dự kiến hơn tuần cho chắc cú 😅) Cảm ơn tiki và shop TAVASA",1,0,1,0,0,0,0,1,0,0,0,1,0
"Mua chuột với mục đích để đem đi di chuyển nhiều, nhỏ gọn bấm êm. Có phần mềm riêng để tùy chỉnh nút cho chuột của Logitech. Hàng do Tiki phân phối chính hãng + giá tốt hơn nhiều so với các cửa hàng bán bên ngoài.",1,0,0,0,0,1,0,1,0,0,0,0,0
"Ngoài usb receiver thì chuột còn có kết nối bluetooth, nên dùng cho smartphone hay tablet cũng rất tốt. lại không phải lo về khoản pin. Ngoài ra chuột rất êm, đúng như tên sản phẩm.",1,0,0,0,0,0,1,1,0,0,0,1,0
"Chuột dùng rất êm và vừa tay, click hầu như không nghe tiếng, phím tắt chỉnh được nhiều tùy chọn hữu ích.  Điểm trừ duy nhất là chuyển sang kết nối bằng bluetooth thì khá lag, còn kết nối bằng USB vẫn rất tốt. Giao hàng nhanh, tuy nhiên hướng dẫn sử dụng đi kèm còn khá sơ sài, mình phải lên mạng search thêm hướng dẫn sử dụng.",1,0,1,0,1,0,0,1,0,0,0,1,0
"Chuột chính hãng, nhiều tính năng. Tuy nhiên dùng bluetooth đôi khi chập chờn. Bluetooth dùng với win thì chán nhưng với Mac thì ok",1,0,0,0,0,0,0,0,0,0,0,1,0
"mới đầu chưa quen lắm quen dùng chuột tạch tạch rồi. nhưng sau 1 thời gian dùng đã quen cảm thấy ok. phím chức năng add được nhiều tác vụ. thuận tiện cho làm việc",0,0,0,0,0,0,0,1,0,0,0,0,0
"Chuột êm, kết nối dể dàng với macbook qua bluetooth,",1,0,0,0,0,0,0,1,0,0,0,1,0
"Chuột cũ, đế chuột sứt xát bẩn thỉu. Hộp thì rách, bẩn. Thân chuột đầy bụi. Báo tiki đổi trả gần 1 tuần vẫn chưa thấy có nhân viên đến lấy lại hàng. Thất vọng toàn tập",1,1,0,1,0,0,0,0,0,0,0,0,0
"Chuột click không nghe tiếng ,như quảng cáo  Cầm vừa tay, không gây mỏi Ngoài chức năng chính là 2 nút click trái/ phải và con lăn scroll thì có thêm 2 nút bên cạnh , 2 nút trái phải trên con lăn, nút switch màn hình (tối đa sử dụng được 2 màn hình làm việc, trên chuột hiển thị đèn sáng ở số 1,2) --> chuột có nhiều nút rất thuận tiên setup cho phím tắt mà mình hay thao tác khi làm việc Soft để chỉnh setup cho phím tắt trên chuột down về từ trang chủ của hãng logi cũng rất dễ sử dụng (Logitech option)  Tuy nhiên thời gian bị delay khi switch giữa 2 màn hình thì hơi lâu (chờ khoảng 3 giây lận)",1,0,0,0,1,0,0,1,0,0,1,0,0
"Tôi đã nhận đươc  hàng từ Tiki, nhưng khi khui hàng ra thì sản phẩm dường như đã được sử dụng vì những miếng đệm ở dới đáy bị trầy xước, và tem cũng bị xước luôn. Cần câu trả lời thích đáng từ Tiki. Mã đơn hàng 376795565- Cao Văn Thắng. Sản phẩm vẫn sử dụng bình thường. Tôi chỉ thắc mắc tại sao nó lại bì trầy xước mấy miếng mút đen đó.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Dùng sản phẩm được một tuần mình thấy phím bấm rất êm và nhẹ, con lăn nhẹ, kết nối với máy tính nhanh, dùng rất hài lòng.",0,0,0,0,0,0,0,1,0,0,1,1,0
"Chuột không dây phù hợp cho nhu cầu văn phòng, vẫn có thể chơi game ở nhu cầu cơ bản. Không dây rất tiện lợi...",0,0,0,0,0,0,0,0,0,0,0,1,0
"Mới vừa mua em này. Chuột dùng rất êm và thoải mái khi thao tác. Có điều thắc mắc là không thấy tem bảo hành.",1,0,0,0,0,0,0,1,0,0,0,0,0
"Tôi nhận chuột về thì thấy chuột đã được khui ra, với lý do kiểm tra chuột trước khi giao thì tôi thấy vẫn ok, nhưng tại sao về tôi chưa xài thì những miếng đệm ở dưới đã trầy hết. Kiểm tra chuột thoi thì có phải trầy như vậy không. SĐT của tôi: 0120 4994 888, tôi nghĩ nhà bán nên gọi lại giải thích cho tôi được rõ.",1,0,0,0,0,0,0,0,0,0,0,0,0
"sản phẩm dùng tốt, nút bấm êm nhạy không ồn, rất tốt cho văn phòng. chuột có 2 chế độ, kết nối không dây bằng usb hoặc bluetooth.",1,0,0,0,0,0,0,1,0,0,0,1,0
"Sau khi nhận được sản phẩm thì có những nhận xét như sau:  1) Tiki giao hàng nhanh hơn mong đợi 2) Sản phẩm hiện tại click êm, con lăn nhạy. Ban đầu có sự cố khi kết nối qua bluetooth, gọi điện cho bộ phận cskh và được hỗ trợ khắc phục tốt nên khá hài lòng. Sử dụng Flow chuyển dữ liệu giữa 2 máy khá nhanh nhưng khi di chuyển chuột giữa 2 máy vẫn  thấy giựt ko mượt mà. 3) Điểm trừ nhỏ ở đây là sản phẩm đã bị tháo ra và đế chuột thấy có sự trầy xước nhẹ, có lẽ do dán tem và kiểm tra chất lượng, sau đó dán lại bằng băng keo. Cái này thì hình như các bạn mua khác đều cùng bị. Nhìn chung do ưu điểm 1 và 2 nên mình bỏ qua khuyết điểm 3 và đánh giá 5 sao cho chất lượng. Trước giờ toàn chỉ đặt mua sách bên tiki chứ ít khi mua mặt hàng khác bên này. Tuy ban đầu có sự cố thấy hơi phiền. Tôi nghĩ Tiki nên ghi rõ cách khắc phục ko kết nối được bluetooth trong phần miêu tả sản phẩm để các bạn khác gặp phải cũng biết cách khắc phục vì thấy có vài bạn cũng comment là ko kết nối bluetooth được và đánh giá thấp. Sẽ tiếp tục ủng hộ Tiki",1,0,1,1,0,0,0,1,0,0,1,1,0
"Giao hàng nhanh, đóng gói chắc chắn. Sản phẩm chạy mượt, chất lượng, màu sắc sang trọng.",1,1,1,0,1,0,0,1,0,0,0,0,0
"Chuột xài rất tốt, không hiểu sao mấy con logitech cũ xài với con mac pro thì hay bị nhiễu sóng (lag), còn con này thì kết nối thằng bằng bluetooth tín hiệu tốt, chưa có gì phàn nàn.",1,0,0,0,0,0,0,0,0,0,0,1,0
"Chuột nhạy, click êm và không ồn. Thời lượng pin lâu, có thể tùy chỉnh các nút bằng phần mềm Logitech Option nên khá tiện. Điểm trừ lớn là ở con lăn, lỏng lẻo và rất nhạy... mình đụng nhẹ chưa kịp làm gì là nó lăn rồi nên hơi bực @@ Tính ra không cần nhiều nút thì mua Logitech M221 rẻ và ngon hơn.",0,0,0,0,0,0,1,1,0,0,1,0,0
"Chuột chính hãng có tem bảo hành đầy đủ. Nhưng không biết sao hàng mới mà mặt dưới chuột chổ miếng đệm lại trầy xước rất nhiều(!??). Chuột rê êm, 2 nút click trá, phải rất yên tĩnh không hề phát ra âm thanh nào đúng như quảng cáo. Nút lăn chuột mình không biết sao lăn xuống thì màn hình chạy lên, lăn lên thì màn hình chạy xuống. Nó ngược hẳn với con chuột mấy năm nay mình dùng. Đó là tính năng mới hay lỗi mình cũng không biết luôn!!!",1,0,0,0,0,0,0,1,0,0,1,0,0
"(+) Độ chính xác cao. Kết nối bluetooth trên MacOS rất tốt. Nhỏ gọn ôm tay. (-) Scroll hơi nhẹ và nhậy quá. Giao hàng chậm. Số seri không khớp với vỏ hộp.",1,0,1,0,1,0,0,0,0,0,1,1,0
"Có 2 vấn đề mình gặp phải, mà đọc nhận xét của các bạn thì đa số cũng rơi vào các vấn đề sau:  1. Các miếng lót mặt dưới thiết bị trầy xước, nghi ngờ là thiết bị đã qua sử dụng. 2. Số serial number bên trong thiết bị và trên vỏ hộp không trùng nhau, nghi ngờ là thiết bị đã đóng gói nhầm vào vỏ hộp của thiết bị khác.  Mình đã tiến hành đổi trả thiết bị khác, nhưng vẫn gặp 2 vấn đề này. Phải chăng toàn bộ thiết bị này khi bán ra đều như vậy?",1,1,0,0,0,0,0,0,0,0,0,0,0
"Chuột xài không gây tiếng kêu, thích hợp làm việc buổi tối, không gian chật hẹp, rất  tốt. Dùng phần mềm Logitech để điều chỉnh các nút bấm có chức năng khác nhau giúp thao tác tiện hơn.  Tuy nhiên kiểm tra Tiki giao hàng thì chuột mới, không phải đã qua sử dụng, chỉ có serial number trên thân chuột và vỏ hộp khác nhau nên không biết rõ nguồn gốc hàng này ở đâu. Tem dán của Digiword",1,0,1,0,0,0,0,1,0,0,0,0,0
"Giá quá tốt cho chuột này, con này nằm trong danh sách xài được Logitech Options giống MX, MX2... Cũng không ngờ là với giá này lại xài được Logitech Options. Gắn chức năng cho chuột xài gần được như Magic Mouse. Thêm nữa con này là silent xài đỡ làm phiền người khác do cái tiếng tách tách ban đêm rất khó chịu.  Quá ngon cho giá hơn 600K. TIKI giao hành đóng gói kĩ, đúng hẹn. Hàng được xé ra trước để dán tem bảo hành thôi chứ không phải hàng cũ nha. 5* cho TIKI.",1,1,1,0,0,1,0,1,0,0,0,0,0
"Chuột nhỏ gọn, bấm êm, có thể kết nối với macbook qua bluetooth, chất liệu dễ bám bẩn",1,0,0,0,1,0,0,1,0,0,0,1,0
"Mình có đặt mua con chuột này vào 12.12 flash sale của Tiki. Hàng giao đến rất nhanh. Mình có mở ra kiểm tra hàng thì thấy có băng keo dán ngay hộp nhựa nhưng nghĩ chắc các bạn cẩn thận nên đóng gói kĩ.  Mình mang vào kiểm tra thì thấy chuột đã qua sử dụng, còn rất mới nhưng đã có dấu hiệu sử dụng do bên dưới chuột các nút đệm đều bị trầy xước và dính bẩn cho ma xát chuột nhiều.  Khá thất vọng vì các bạn sale giá tốt, giao hàng nhanh nhưng lại giao hàng dùng rồi :)  Đang đợi Tiki đổi trả lại sản phẩm mới.",1,1,1,0,0,1,0,0,0,0,0,0,0
"Mình đã sử dụng sản phẩm được gần 1 tháng và có nhận xét như sau: 1. Về sản phẩm:  Ưu điểm:  - Chuột cầm vừa tay, thoải mái, nút nhấn nhẹ và im lặng. - Sử dụng bluetooth trên MAC OS kết nối nhanh chóng và kết nối ổn định - Sử dụng thêm phần mềm Logitech Options thì có thể thiết lập để sử dụng 2 phím chức năng ở cạnh trái. Còn bình thường 2 nút đó không có tác dụng Nhược điểm: - Con lăn khi lăn nhanh thì phát ra tiếng hơi to. Không cuộn được trang nhanh như một vài model chuột khác của Logitech như M325.  2. Về Tiki - Giao hàng nhanh và đảm bảo chất lượng - Đóng gói cẩn thận",1,1,1,0,1,0,0,1,0,0,1,1,0
"Tôi vừa được nhận sản phẩm từ Tiki nhưng tôi thấy sản phẩm có lẽ được sử dụng trước đó không rõ vì lý do gì. Tôi cảm thấy không hài lòng về điều này khi tôi bỏ tiền ra để mua sản phẩm mới chứ không phải sản phẩm qua sử dụng, có dấu hiệu tem bảo hành dán đè nhau không rõ là hàng đổi trả của khách cũ hay thế nào. Đề nghị Tiki trả lời thoả đáng.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Rất thích tính năng silence của sản phẩm, dùng ban đêm ko gây phiền cho mọi người. Các phím cũng rất nhạy :)",1,0,0,0,0,0,0,1,0,0,0,0,0
"Sao mình cắm vào máy tính mà chuột k sáng? K dùng đc",1,0,0,0,0,0,0,0,0,0,0,0,0
"Mình mới nhận hàng hôm nay, hàng chưa sử dụng mà bao kính ngoài lẫn bì trong nhựa lại bị xé rách như dao rạch? Cả lỗ chuột cũng bị rách xung quanh nhìn như có người móc chuột ra thế chuột khác vào? :) Không có ý gì nhưng buôn bán thì đừng thất đức quá :)",1,1,0,0,0,0,0,0,0,0,0,0,0
